150 4 3
0.310997534138704 -0.3563605663033627 0.5352958268854957 0.2646989129723385
-0.2948418180795523 -0.3563605663033627 -0.09022691699628 0.1332259429529649
1.0380047568006123 0.106445363960744 0.3646987149177388 0.2646989129723385
-0.2948418180795523 -0.1249576011713093 0.4215644189069909 0.3961718829917122
-0.0525060771922495 -0.8191664965674685 0.1941016029499813 -0.2611929671051561
0.432165404582356 -1.9761813222277345 0.4215644189069909 0.3961718829917122
-0.2948418180795523 -1.2819724268315753 0.0803701949714768 -0.1297199970857823
0.0686617932514023 0.3378483290927974 0.5921615308747479 0.7905907930498334
0.310997534138704 -0.5877635314354162 0.1372358989607292 0.1332259429529649
0.5533332750260068 -1.2819724268315753 0.6490272348640005 0.3961718829917122
0.310997534138704 -0.5877635314354162 0.5352958268854957 0.0017529729335911
0.6745011454696588 -0.3563605663033627 0.3078330109284861 0.1332259429529649
0.9168368863569604 -0.1249576011713093 0.3646987149177388 0.2646989129723385
1.0380047568006123 -0.1249576011713093 0.7058929388532527 0.6591178230304596
-0.1736739476359004 -1.0505694616995218 -0.1470926209855324 -0.2611929671051561
-0.4160096885232032 -1.5133753919636286 0.0235044909822244 -0.1297199970857823
-0.4160096885232032 -1.5133753919636286 -0.0333612130070276 -0.2611929671051561
-0.0525060771922495 -0.8191664965674685 0.0803701949714768 0.0017529729335911
0.1898296636950532 -0.8191664965674685 0.7627586428425047 0.5276448530110861
-0.537177558966854 -0.1249576011713093 0.4215644189069909 0.3961718829917122
1.0380047568006123 0.106445363960744 0.5352958268854957 0.3961718829917122
0.5533332750260068 -1.744778357095682 0.3646987149177388 0.1332259429529649
-0.2948418180795523 -0.1249576011713093 0.1941016029499813 0.1332259429529649
-0.4160096885232032 -1.2819724268315753 0.1372358989607292 0.1332259429529649
-0.4160096885232032 -1.0505694616995218 0.3646987149177388 0.0017529729335911
0.310997534138704 -0.1249576011713093 0.4784301228962431 0.2646989129723385
-0.0525060771922495 -1.0505694616995218 0.1372358989607292 0.0017529729335911
-1.0218490407414595 -1.744778357095682 -0.2608240289640371 -0.2611929671051561
-0.2948418180795523 -0.8191664965674685 0.250967306939234 0.1332259429529649
-0.1736739476359004 -0.1249576011713093 0.250967306939234 0.0017529729335911
-0.1736739476359004 -0.3563605663033627 0.250967306939234 0.1332259429529649
0.432165404582356 -0.3563605663033627 0.3078330109284861 0.1332259429529649
-0.9006811702978088 -1.2819724268315753 -0.431421140931794 -0.1297199970857823
-0.1736739476359004 -0.5877635314354162 0.1941016029499813 0.1332259429529649
0.5533332750260068 0.5692512942248498 1.274549978745776 1.710901583185449
-0.0525060771922495 -0.8191664965674685 0.7627586428425047 0.9220637630692068
1.522676238575217 -0.1249576011713093 1.2176842747565235 1.1850097031079545
0.5533332750260068 -0.3563605663033627 1.0470871627887663 0.7905907930498334
0.7956690159133096 -0.1249576011713093 1.1608185707672711 1.3164826731273285
2.1285155907934734 -0.1249576011713093 1.6157442026812898 1.1850097031079545
-1.1430169111851105 -1.2819724268315753 0.4215644189069909 0.6591178230304596
1.7650119794625196 -0.3563605663033627 1.4451470907135329 0.7905907930498334
1.0380047568006123 -1.2819724268315753 1.1608185707672711 0.7905907930498334
1.643844109018869 1.26346018962101 1.331415682735028 1.710901583185449
0.7956690159133096 0.3378483290927974 0.7627586428425047 1.0535367330885808
0.6745011454696588 -0.8191664965674685 0.8764900508210095 0.9220637630692068
1.1591726272442633 -0.1249576011713093 0.9902214587995144 1.1850097031079545
-0.1736739476359004 -1.2819724268315753 0.7058929388532527 1.0535367330885808
-0.0525060771922495 -0.5877635314354162 0.7627586428425047 1.5794286131660753
0.6745011454696588 0.3378483290927974 0.8764900508210095 1.4479556431467016
2.249683461237125 1.7262661198851157 1.6726099066705424 1.3164826731273285
-0.2948418180795523 -0.5877635314354162 0.6490272348640005 1.0535367330885808
2.249683461237125 -0.5877635314354162 1.6726099066705424 1.0535367330885808
0.5533332750260068 -0.8191664965674685 0.6490272348640005 0.7905907930498334
1.0380047568006123 0.5692512942248498 1.103952866778019 1.1850097031079545
1.643844109018869 0.3378483290927974 1.274549978745776 0.7905907930498334
0.310997534138704 -0.1249576011713093 0.6490272348640005 0.7905907930498334
0.6745011454696588 -0.5877635314354162 1.0470871627887663 1.1850097031079545
1.643844109018869 -0.1249576011713093 1.1608185707672711 0.5276448530110861
1.886179849906172 -0.5877635314354162 1.331415682735028 0.9220637630692068
2.4920192021244283 1.7262661198851157 1.5020127947027857 1.0535367330885808
0.6745011454696588 -0.5877635314354162 1.0470871627887663 1.3164826731273285
0.5533332750260068 -0.5877635314354162 0.7627586428425047 0.3961718829917122
0.310997534138704 -1.0505694616995218 1.0470871627887663 0.2646989129723385
2.249683461237125 -0.1249576011713093 1.331415682735028 1.4479556431467016
0.5533332750260068 0.8006542593569032 1.0470871627887663 1.5794286131660753
0.6745011454696588 0.106445363960744 0.9902214587995144 0.7905907930498334
0.1898296636950532 -0.1249576011713093 0.5921615308747479 0.7905907930498334
1.2803404976879151 0.106445363960744 0.933355754810262 1.1850097031079545
1.0380047568006123 0.106445363960744 1.0470871627887663 1.5794286131660753
1.2803404976879151 0.106445363960744 0.7627586428425047 1.4479556431467016
-0.0525060771922495 -0.8191664965674685 0.7627586428425047 0.9220637630692068
1.1591726272442633 0.3378483290927974 1.2176842747565235 1.4479556431467016
1.0380047568006123 0.5692512942248498 1.103952866778019 1.710901583185449
1.0380047568006123 -0.1249576011713093 0.8196243468317573 1.4479556431467016
0.5533332750260068 -1.2819724268315753 0.7058929388532527 0.9220637630692068
0.7956690159133096 -0.1249576011713093 0.8196243468317573 1.0535367330885808
0.432165404582356 0.8006542593569032 0.933355754810262 1.4479556431467016
0.0686617932514023 -0.1249576011713093 0.7627586428425047 0.7905907930498334
-1.385352652072413 0.3378483290927974 -1.3981381087490836 -1.3129767272601456
-1.1430169111851105 0.106445363960744 -1.284406700770579 -1.444449697279519
-0.0525060771922495 2.1890720501492225 -1.4550038127383362 -1.3129767272601456
-1.7488562634033669 0.3378483290927974 -1.3981381087490836 -1.3129767272601456
-1.0218490407414595 1.0320572244889563 -1.2275409967813269 -0.7870848471826509
0.7956690159133096 -0.5877635314354162 0.4784301228962431 0.3961718829917122
0.9168368863569604 -0.3563605663033627 0.4784301228962431 0.1332259429529649
1.1591726272442633 -0.5877635314354162 0.5921615308747479 0.2646989129723385
0.1898296636950532 -0.3563605663033627 0.4215644189069909 0.3961718829917122
0.1898296636950532 0.8006542593569032 0.4215644189069909 0.5276448530110861
0.7956690159133096 -0.1249576011713093 0.9902214587995144 0.7905907930498334
2.249683461237125 -1.0505694616995218 1.7863413146490472 1.4479556431467016
0.1898296636950532 -1.9761813222277345 0.7058929388532527 0.3961718829917122
1.2803404976879151 0.3378483290927974 1.103952866778019 1.4479556431467016
0.432165404582356 -0.5877635314354162 0.5921615308747479 0.7905907930498334
